rowid,kepid,kepoi_name,fold,actual,lightgbm_balanced_candidate,lightgbm_balanced_confirmed,lightgbm_balanced_false_positive,catboost_balanced_candidate,catboost_balanced_confirmed,catboost_balanced_false_positive,blended_candidate,blended_confirmed,blended_false_positive,predicted,correct
7627,7116117,K03163.01,4,FALSE POSITIVE,0.018908522690190794,0.00010387734178002031,0.9809875999680292,0.07469344362401792,0.004416066426893617,0.9208904899490885,0.03919394848430976,0.0016719461000031467,0.9591341054156871,FALSE POSITIVE,True
7628,7868092,K03169.01,1,FALSE POSITIVE,0.004391222184840238,4.762217982042306e-05,0.9955611556353393,0.07111264403083895,0.0038047874418017293,0.9250825685273594,0.028653557401567043,0.001413864093268171,0.9699325785051648,FALSE POSITIVE,True
7629,3337061,K03172.01,2,FALSE POSITIVE,0.04458875880360533,0.004879070882587692,0.950532170313807,0.06342330844240696,0.014751663103275884,0.9218250284543171,0.05143768594498775,0.008469104417383399,0.9400932096376289,FALSE POSITIVE,True
7630,9826171,K03173.01,2,FALSE POSITIVE,0.0144235319519036,0.00016997151018065422,0.9854064965379158,0.10738521277851924,0.005671319595421249,0.8869434676260596,0.04822777952521838,0.002170461722995416,0.9496017587517862,FALSE POSITIVE,True
7631,3936658,K03180.01,1,FALSE POSITIVE,0.052309106252350586,0.0005380871815678122,0.9471528065660817,0.1648770844551607,0.00826707928606279,0.8268558362587766,0.0932429165079179,0.003348629765020532,0.9034084537270616,FALSE POSITIVE,True
7632,4577484,K03181.01,1,FALSE POSITIVE,0.010549004022390639,0.00012767904471823406,0.9893233169328911,0.15485684532611005,0.007411697721729226,0.8377314569521608,0.06302458267828862,0.002776413109085868,0.9341990042126256,FALSE POSITIVE,True
7633,4735826,K03184.02,1,CONFIRMED,0.2427251684456545,0.024175061444355248,0.7330997701099903,0.3683813638316824,0.04109704666291507,0.5905215895054025,0.2884183304042101,0.03032851061474064,0.6812531589810493,FALSE POSITIVE,False
7634,5005618,K03186.01,3,FALSE POSITIVE,0.014032980088167826,0.0031789814987445045,0.9827880384130877,0.33731339175050906,0.015317451816636409,0.6473691564328546,0.1315894934199283,0.007592970705250652,0.8608175358748211,FALSE POSITIVE,True
7635,4663658,K03187.01,5,FALSE POSITIVE,0.0008085315075789533,0.00010373359921961066,0.9990877348932015,0.09120812243497058,0.003974091943480976,0.9048177856215485,0.03368111002663046,0.0015111366334964714,0.9648077533398731,FALSE POSITIVE,True
7636,10467815,K03191.01,1,FALSE POSITIVE,0.08662722492059143,0.0004144687300316428,0.9129583063493769,0.2764676899907399,0.013091393708663942,0.7104409163005962,0.15566012130973636,0.00502425963135248,0.8393156190589112,FALSE POSITIVE,True
7637,10847721,K03192.01,1,FALSE POSITIVE,0.009599570517108363,7.511387496437005e-05,0.9903253156079272,0.0716918676863671,0.0034062154128452504,0.9249019169007877,0.03217858766956609,0.0012864235251028723,0.9665349888053311,FALSE POSITIVE,True
7638,10118942,K03195.01,4,FALSE POSITIVE,0.03246413564631466,0.00039779850543135995,0.967138065848254,0.14603075141363267,0.010092226581686039,0.8438770220046814,0.0737610868344303,0.003923045078614881,0.9223158680869549,FALSE POSITIVE,True
7639,9471539,K03198.01,5,FALSE POSITIVE,0.009272620352169478,8.338284121755899e-05,0.990643996806613,0.09349952069207419,0.00604249204370928,0.9004579872642166,0.03990058411213483,0.00225033164212364,0.9578490842457416,FALSE POSITIVE,True
7640,5482603,K03199.01,1,FALSE POSITIVE,0.0015996675754689903,7.495195065934075e-05,0.9983253804738716,0.0693354388503664,0.008238557841455342,0.9224260033081783,0.026230857129977143,0.003043535910948796,0.9707256069590741,FALSE POSITIVE,True
7641,2305819,K03201.01,5,FALSE POSITIVE,0.040539549516606224,0.0002763756737744762,0.9591840748096193,0.1292073148449532,0.007323715701517159,0.8634689694535297,0.07278237327236876,0.0028390447747718155,0.9243785819528594,FALSE POSITIVE,True
7642,9518710,K03207.01,1,CANDIDATE,0.008336929720054431,0.002442063466858634,0.9892210068130869,0.09063420539316765,0.04992352992800171,0.8594422646788307,0.0382632117830047,0.019708051270910663,0.9420287369460847,FALSE POSITIVE,False
7643,10284575,K03210.01,1,FALSE POSITIVE,0.001416142403092842,2.477367746074593e-05,0.9985590839194464,0.07740382217093314,0.0025073656827309452,0.920088812146336,0.029048025955034768,0.0009275344066499093,0.9700244396383153,FALSE POSITIVE,True
7644,3342952,K03215.01,5,FALSE POSITIVE,6.301177508182902e-05,1.746897321765157e-05,0.9999195192517005,0.01673607108086947,0.002788223752811437,0.9804757051663191,0.00612594243173188,0.00102501616579721,0.9928490414024709,FALSE POSITIVE,True
7645,10338624,K03222.01,5,FALSE POSITIVE,0.02871421442928026,0.0002568243907523592,0.9710289611799674,0.25670464110727764,0.02063687860022102,0.7226584802925013,0.11161982413037023,0.007667753194195509,0.8807124226754343,FALSE POSITIVE,True
7646,5307990,K03228.01,3,FALSE POSITIVE,0.00028857818649242366,2.3205301337676497e-05,0.9996882165121699,0.019223384828931187,0.0012007126594205466,0.9795759025116483,0.007173962420106521,0.000451389795185993,0.9923746477847075,FALSE POSITIVE,True
7647,2142501,K03233.01,3,FALSE POSITIVE,0.08665913275071371,0.0007683107161931286,0.9125725565330931,0.29869349859067823,0.007388527009332535,0.6939179743999893,0.16376253851070083,0.0031756620955165496,0.8330617993937827,FALSE POSITIVE,True
7648,2713018,K03235.01,2,FALSE POSITIVE,0.08961354079470608,0.0012350542655554014,0.9091514049397386,0.25333420181377936,0.00829932648138444,0.7383664717048363,0.14914832661982366,0.0038038805258568706,0.8470477928543195,FALSE POSITIVE,True
7649,8413968,K03251.01,2,FALSE POSITIVE,0.05948611361851409,0.002587145425837792,0.9379267409556481,0.1385039881596904,0.011872512817901606,0.849623499022408,0.08821988617894184,0.005963642659315544,0.9058164711617427,FALSE POSITIVE,True
7650,9008103,K03283.01,4,FALSE POSITIVE,0.7068935758809631,0.006920816364327424,0.2861856077547095,0.5981480551899234,0.018507476832956,0.3833444679771206,0.6673497501751305,0.011134147443828726,0.32151610238104084,CANDIDATE,False
7651,4376629,K03378.01,2,FALSE POSITIVE,0.006026541288921291,0.0004891198904284355,0.9934843388206502,0.19277459988666457,0.031150917866591105,0.7760744822467444,0.07393492623355523,0.011638864609033045,0.9144262091574118,FALSE POSITIVE,True
7652,3958301,K03381.01,2,FALSE POSITIVE,0.3418433602934495,0.0056595635025339175,0.6524970762040165,0.43256469701897554,0.04050252139103145,0.526932781589993,0.3748329372845499,0.018329730007442115,0.606837332708008,FALSE POSITIVE,True
7653,8211605,K03405.01,1,FALSE POSITIVE,0.0031668376036413787,0.0001031617172297664,0.9967300006791289,0.076626373038514,0.008399489419006048,0.9149741375424799,0.02987939594359506,0.003120008154239324,0.9670005959021656,FALSE POSITIVE,True
7654,11098573,K03406.01,1,FALSE POSITIVE,0.1507865936698985,0.0011115929440500749,0.8481018133860514,0.37411845780871966,0.02210344850967417,0.6037780936816062,0.23199818062946984,0.008744994967913384,0.7592568244026168,FALSE POSITIVE,True
7655,7289338,K03420.01,1,CANDIDATE,0.998337521914558,0.0005256428588228518,0.0011368352266190867,0.9140625888038943,0.07820757781856535,0.007729833377540389,0.9676920916924985,0.028773619207820126,0.0035342890996813785,CANDIDATE,True
7656,9837586,K03442.01,5,FALSE POSITIVE,0.00013197018305304408,0.00010990917066185695,0.9997581206462851,0.0223187799559711,0.005874052199178396,0.9718071678448506,0.008199901009568702,0.002205961181031508,0.9895941378093998,FALSE POSITIVE,True
7657,6021655,K03488.01,2,FALSE POSITIVE,0.01725467079655168,0.0008582187002947553,0.9818871105031536,0.18657708734119352,0.009365840045679275,0.8040570726131272,0.07882645863096689,0.00395189918952549,0.9172216421795076,FALSE POSITIVE,True
7658,8308682,K03507.01,4,FALSE POSITIVE,0.016042419368760323,0.0007502784108935685,0.9832073022203461,0.10811296987093284,0.004153104867227709,0.8877339252618395,0.04952261955136852,0.001987669849560529,0.948489710599071,FALSE POSITIVE,True
7659,11442793,K00351.07,1,CONFIRMED,0.0021603787199765017,0.9973922723025918,0.0004473489774317453,0.05301667711354,0.9420654085343112,0.004917914352148825,0.02065357813581778,0.9772734127504897,0.002073009113692502,CONFIRMED,True
7660,3344427,K03764.01,4,FALSE POSITIVE,0.00042939895199081463,0.00016859915450651974,0.9994020018935027,0.03660389425420281,0.006912486388438681,0.9564836193573586,0.013583760880067903,0.0026209217850273058,0.9837953173349048,FALSE POSITIVE,True
7661,6205481,K03774.01,1,FALSE POSITIVE,0.015726176686591313,0.0005615022906568404,0.9837123210227519,0.0820910889536331,0.005026379189837383,0.9128825318565296,0.039858872056424695,0.0021850938903588565,0.9579560340532165,FALSE POSITIVE,True
7662,4474637,K03829.01,5,FALSE POSITIVE,0.00018137118922327848,6.6412123412639e-05,0.9997522166873641,0.016095954086674368,0.001705980183449514,0.9821980657298761,0.005968492242841857,0.0006626186906987753,0.9933688890664594,FALSE POSITIVE,True
7663,8435232,K03833.01,5,FALSE POSITIVE,0.05164101394982717,0.017699880406978164,0.9306591056431948,0.22293660890205502,0.1497644430641465,0.6272989480337986,0.11393032120518275,0.06572335773685756,0.8203463210579597,FALSE POSITIVE,True
7664,6462874,K01231.02,2,FALSE POSITIVE,0.011468737993076851,0.37375065040093475,0.6147806116059884,0.14183068085497572,0.3632749867087333,0.49489433243629094,0.05887308085194917,0.36994131814922515,0.5711856009988258,FALSE POSITIVE,True
7665,8218379,K01920.02,4,CANDIDATE,0.9874293181313335,0.001081031726515731,0.011489650142150863,0.9314291909079605,0.03933618438143063,0.02923462471060889,0.9670656355046524,0.01499199632830297,0.01794236816704469,CANDIDATE,True
7666,11450414,K01992.03,5,CONFIRMED,0.12412517980669995,0.873722241232807,0.0021525789604932293,0.27180815649565965,0.6833623177322847,0.04482952577205569,0.1778280804208671,0.8045004508689806,0.017671468710152308,CONFIRMED,True
7667,5217733,K03155.01,4,FALSE POSITIVE,0.0039988348502338535,0.000215103795495062,0.9957860613542712,0.03576732278417294,0.003724685579732285,0.9605079916360948,0.015551012280757158,0.0014913153533995067,0.9829576723658433,FALSE POSITIVE,True
7668,4150611,K03156.01,2,FALSE POSITIVE,0.01071567204911791,0.0028251686211396994,0.9864591593297424,0.07011358642918239,0.028818554524690523,0.9010678590461271,0.032314913641868635,0.01227730894970364,0.9554077774084277,FALSE POSITIVE,True
7669,4150611,K03156.04,2,FALSE POSITIVE,0.004837854106975951,0.002303560401216753,0.9928585854918074,0.10668108797310011,0.01843024045520134,0.8748886715716986,0.0418717573310211,0.008167807693574784,0.9499604349754041,FALSE POSITIVE,True
7670,5706592,K06618.01,1,CANDIDATE,0.8343449765694831,0.0005885674537541937,0.16506645597676264,0.8424855924540317,0.008579743905007473,0.14893466364096086,0.8373052005275008,0.0034944497996644776,0.15920034967283472,CANDIDATE,True
7671,5716244,K06619.01,1,FALSE POSITIVE,0.0009332297818433047,0.00042918496521312453,0.9986375852529435,0.030462074894130754,0.011629869984315354,0.9579080551215539,0.011670991640856925,0.004502161335795755,0.9838268470233473,FALSE POSITIVE,True
7672,5725851,K06620.01,4,FALSE POSITIVE,0.005341319493605151,6.046065566822313e-05,0.9945982198507266,0.11678737795683422,0.004833541558034844,0.878379080485131,0.04586715893477936,0.0017961264383469947,0.9523367146268736,FALSE POSITIVE,True
7673,5731312,K06621.01,5,FALSE POSITIVE,0.0003767892926526992,8.100850631385699e-05,0.9995422022010335,0.047000208834731376,0.009346851454347601,0.943652939710921,0.017330760035226763,0.0034504059419624912,0.9792188340228107,FALSE POSITIVE,True
7674,5735878,K06622.01,5,FALSE POSITIVE,0.0003243421499405924,0.0001832854699820861,0.9994923723800774,0.011840049766549376,0.0052764832402576265,0.982883466993193,0.004511872192343787,0.002035357386445919,0.9934527704212103,FALSE POSITIVE,True
7675,5736461,K06623.01,3,FALSE POSITIVE,0.00012160726637619683,2.8795825261396805e-05,0.9998495969083624,0.01571643555783756,0.0033870557023897366,0.9808965087397727,0.0057924539178166945,0.0012499812351262477,0.9929575648470571,FALSE POSITIVE,True
7676,5737869,K06624.01,2,FALSE POSITIVE,0.024446752185816288,6.227623878259649e-05,0.9754909715754011,0.3320873065573841,0.001978263417740622,0.6659344300248753,0.13631604468456826,0.0007589988493127878,0.862924956466119,FALSE POSITIVE,True
7677,5771589,K06625.01,1,FALSE POSITIVE,0.20572704927255547,0.5515065935602294,0.24276635716721517,0.2363571782736828,0.49829942937948074,0.2653433923468365,0.21686527800023814,0.5321585338581389,0.2509761881416229,CONFIRMED,False
7678,8364232,K07882.01,5,CANDIDATE,0.9617689056895441,0.0019166744241314742,0.03631441988632449,0.8930851728815359,0.025103560305931465,0.08181126681253274,0.9367930028502683,0.010348269290240561,0.052858727859491125,CANDIDATE,True
7679,6670742,K06753.01,1,CANDIDATE,0.23876508227214943,0.0003586505995918106,0.7608762671282587,0.46904935671122006,0.0032751779962052804,0.5276754652925747,0.3225048184318115,0.0014192060165421636,0.6760759755516463,FALSE POSITIVE,False
7680,6672229,K06754.01,4,FALSE POSITIVE,0.0003122608662069191,0.0002075562179607097,0.9994801829158324,0.02427649861866969,0.009136461742769462,0.9665870396385609,0.009026529139829747,0.0034544309542548024,0.9875190399059155,FALSE POSITIVE,True
7681,6676725,K06755.01,1,FALSE POSITIVE,0.0005355201066718367,0.00012177823044081178,0.9993427016628873,0.014936077349477116,0.0014112056821179847,0.983652716968405,0.005772086376782848,0.000590660940141602,0.9936372526830756,FALSE POSITIVE,True
7682,6695622,K06756.01,2,FALSE POSITIVE,0.10684301295940409,0.00011540564084559325,0.8930415813997504,0.3139320111804401,0.0036617843595613962,0.6824062044599986,0.182148103221599,0.0014049979021967943,0.8164468988762043,FALSE POSITIVE,True
7683,6695889,K06757.01,1,FALSE POSITIVE,8.795488830645286e-05,0.00011704725627893326,0.9997949978554147,0.011264146276115937,0.007114970146625807,0.9816208835772583,0.004152024483873539,0.0026617464891323423,0.9931862290269942,FALSE POSITIVE,True
7684,6697716,K06758.01,1,FALSE POSITIVE,0.00014381962181989508,6.649523847487469e-05,0.9997896851397052,0.012155946294611652,0.0040320872509872,0.9838119664544012,0.004511865684653262,0.001508528697570266,0.9939796056177764,FALSE POSITIVE,True
7685,6697976,K06759.01,3,CANDIDATE,0.40559570056663824,0.00023611793177683122,0.594168181501585,0.5508617982751642,0.0022012765348729344,0.4469369251899628,0.45841973609701137,0.0009507210601754144,0.5406295428428133,FALSE POSITIVE,False
7686,6698670,K06760.01,4,FALSE POSITIVE,0.0008879238583243202,0.0018885422508168202,0.9972235338908588,0.04825967866788147,0.02349138956175615,0.9282489317703625,0.018114016516345102,0.009744123091158395,0.9721418603924965,FALSE POSITIVE,True
7687,7541746,K06886.01,5,FALSE POSITIVE,0.05838339187761916,0.0020465690752636237,0.9395700390471172,0.2940476768117569,0.010370583493316843,0.6955817396949262,0.1440794954900329,0.0050734834091011585,0.850847021100866,FALSE POSITIVE,True
7688,7584778,K06887.01,3,FALSE POSITIVE,0.4140369941764872,0.03151276452210081,0.554450241301412,0.40294561462296874,0.1508333690376875,0.44622101633934375,0.410003765247935,0.07490207525504142,0.5150941594970235,FALSE POSITIVE,True
7689,7588436,K06888.01,2,FALSE POSITIVE,0.9904065103806605,0.00020021711464298652,0.009393272504696501,0.8931758497410983,0.005932784737077671,0.10089136552182403,0.9550499065117288,0.0022847871591646905,0.04266530632910652,CANDIDATE,False
7690,7592529,K06889.01,2,CANDIDATE,0.9248074204507373,0.0006797222057947997,0.07451285734346802,0.6992291437578839,0.006778569478746532,0.2939922867633696,0.8427789561987905,0.0028974848505045206,0.15432355895070493,CANDIDATE,True
7691,7592922,K06890.01,1,CANDIDATE,0.982888993589909,0.0006282924630114975,0.0164827139470795,0.9028023873434871,0.030569278647453055,0.06662833400905996,0.9537665913184828,0.01151592380280843,0.034717484878708765,CANDIDATE,True
7692,7597703,K06891.01,4,FALSE POSITIVE,0.00015808484543723293,3.644904031826106e-05,0.9998054661142445,0.012163274506322513,0.004073839094283597,0.9837628863993938,0.004523608358486427,0.001504590878123838,0.9939718007633898,FALSE POSITIVE,True
7693,7602351,K06892.01,4,CANDIDATE,0.9944668250688334,0.001541989875553832,0.00399118505561263,0.9480308629881053,0.023678381852531794,0.028290755159362843,0.9775810206758415,0.009591586958091274,0.012827392366067256,CANDIDATE,True
7694,7605600,K06893.01,5,FALSE POSITIVE,0.08921978681233608,0.03469514776769846,0.8760850654199654,0.3209921607493137,0.21505141608928877,0.46395642316139746,0.17350065006214613,0.10027924533918586,0.7262201045986679,FALSE POSITIVE,True
7695,8312222,K07017.01,1,FALSE POSITIVE,0.00018995398035688904,7.1141390578192e-05,0.9997389046290649,0.019504810840079496,0.006378900406704101,0.9741162887532164,0.007213538292983293,0.002364871941896705,0.99042158976512,FALSE POSITIVE,True
7696,8314801,K07018.01,1,FALSE POSITIVE,5.888725460603541e-05,0.00012146097989900576,0.9998196517654949,0.015038153919572373,0.00845540994540635,0.9765064361350213,0.005505893314593795,0.0031519878764471308,0.9913421188089591,FALSE POSITIVE,True
7697,8316503,K07019.01,4,FALSE POSITIVE,0.00014517503522245968,4.788238600619457e-05,0.9998069425787713,0.01515851193215673,0.004614040387038595,0.9802274476808047,0.0056045702704712866,0.0017083034772907043,0.992687126252238,FALSE POSITIVE,True
7698,8330575,K07020.01,3,FALSE POSITIVE,0.0002816900900083396,0.00023350873540738457,0.9994848011745843,0.011435020372128759,0.0037380340527483906,0.984826945575123,0.004337446556233948,0.0015078815780768414,0.9941546718656892,FALSE POSITIVE,True
7699,8345358,K07021.01,2,FALSE POSITIVE,0.0003482613853307417,0.0001171248958315279,0.9995346137188378,0.026179998459894015,0.008415562976472652,0.9654044385636332,0.00974162032153557,0.003134738743337392,0.9871236409351271,FALSE POSITIVE,True
7700,8358008,K07022.01,1,FALSE POSITIVE,0.03500704744271025,0.00033925780031646927,0.9646536947569734,0.07175640326120772,0.01516238590517367,0.9130812108336187,0.04837044955852751,0.0057294862020827245,0.9459000642393898,FALSE POSITIVE,True
7701,8362974,K07023.01,3,CANDIDATE,0.9759877471632614,0.0006333667034870463,0.02337888613325162,0.8815325028814348,0.04080857326707663,0.07765892385148863,0.9416403856062334,0.015242532726610534,0.043117081667155985,CANDIDATE,True
7702,8364119,K07024.01,4,FALSE POSITIVE,0.00018541955552288736,0.0003184106819470453,0.9994961697625301,0.011726332291996051,0.0065272083815290025,0.981746459326475,0.0043821150960585845,0.0025761552999768486,0.9930417296039645,FALSE POSITIVE,True
7703,9278021,K07152.01,4,FALSE POSITIVE,0.0019617314938557783,0.00018947682112252428,0.9978487916850217,0.03861450678161677,0.003690687636647978,0.9576948055817351,0.015290013416677961,0.0014626443904045077,0.9832473421929175,FALSE POSITIVE,True
7704,9284741,K07153.01,3,FALSE POSITIVE,0.0001920645187210665,7.025815563772397e-05,0.9997376773256412,0.011630505557887756,0.004425462153040281,0.983944032289072,0.00435149762387259,0.0016539687001477447,0.9939945336759797,FALSE POSITIVE,True
7705,9286728,K07154.01,2,FALSE POSITIVE,0.6185052701379002,0.0041526290657851175,0.3773421007963146,0.46345546810607086,0.06217126214749245,0.4743732697464366,0.5621235239445078,0.025250313822769606,0.41262616223272264,CANDIDATE,False
7706,9291368,K07155.01,5,FALSE POSITIVE,0.00012584240766357773,0.00016174837179570945,0.9997124092205407,0.02221818871466413,0.007655653099692657,0.9701261581856432,0.008159422882936508,0.002886804636485509,0.988953772480578,FALSE POSITIVE,True
7707,9291368,K07155.02,5,FALSE POSITIVE,0.00247113248948429,0.0005664493111379135,0.9969624181993778,0.030354555562217823,0.006779945768302723,0.9628654986694795,0.012610559061387396,0.002825902568288754,0.9845635383703238,FALSE POSITIVE,True
7708,9291748,K07156.01,1,FALSE POSITIVE,0.00024344574129739877,3.415366449419664e-05,0.9997224005942084,0.017796203382172842,0.0035216154680192085,0.978682181149808,0.0066262667016157425,0.0013023215930487468,0.9920714117053355,FALSE POSITIVE,True
7709,9301564,K07157.01,1,CANDIDATE,0.9105311622186497,0.000366197567448989,0.08910264021390141,0.7970952344698755,0.006905695393287021,0.19599907013683734,0.8692817339463681,0.002744196776844637,0.12797406927678717,CANDIDATE,True
7710,9304561,K07158.01,5,FALSE POSITIVE,0.7299747699042249,0.0006260772167477506,0.2693991528790273,0.767127240186143,0.005427107346175549,0.22744565246768145,0.7434847590976497,0.0023719063547214957,0.2541433345476289,CANDIDATE,False
7711,9328852,K07159.01,5,FALSE POSITIVE,0.00073470604372707,9.716502204070651e-05,0.9991681289342322,0.033804262196062224,0.006685328627271421,0.9595104091766664,0.012759999190030763,0.0024928608784882396,0.984747139931481,FALSE POSITIVE,True
7712,10089123,K07283.01,1,CANDIDATE,0.967395562313367,0.0011911900319681345,0.0314132476546649,0.9050941743430437,0.022484927182342216,0.07242089847461416,0.9447405121423403,0.008934367177558711,0.046325120680101,CANDIDATE,True
7713,10091257,K07284.01,1,FALSE POSITIVE,0.00021531347642858573,0.000548953332845564,0.9992357331907259,0.02196024420247932,0.01907436520169391,0.9589653905958269,0.008122561013174306,0.007285466739699508,0.9845919722471261,FALSE POSITIVE,True
7714,10093664,K07285.01,2,FALSE POSITIVE,0.002648115839257574,0.0004536134868123279,0.9968982706739301,0.04022020910849974,0.004229468510231552,0.9555503223812688,0.016310695209891087,0.0018266516771465913,0.9818626531129623,FALSE POSITIVE,True
7715,10095512,K07286.01,1,FALSE POSITIVE,0.00010267103634300035,5.376161789915358e-05,0.9998435673457577,0.00816505267907069,0.0032077610200803427,0.9886271863008489,0.00303444617915307,0.0012006704914195863,0.9957648833294274,FALSE POSITIVE,True
7716,10098534,K07287.01,3,FALSE POSITIVE,0.5141870208189899,0.00035223500140215585,0.48546074417960794,0.518056852424328,0.0023807753070384167,0.47956237226863363,0.5155942323118402,0.0010898860216335237,0.48331588166652634,CANDIDATE,False
7717,10129482,K07288.01,4,FALSE POSITIVE,0.0041289332389553585,0.0003445947406650185,0.9955264720203796,0.09289462131104717,0.04780711260960642,0.8592982660793463,0.03640736526517057,0.017603692147552807,0.9459889425872766,FALSE POSITIVE,True
7718,10155080,K07289.01,1,FALSE POSITIVE,0.00022473620224050905,0.0002253361886570405,0.9995499276091026,0.01162600947979537,0.003664094343048078,0.9847098961771565,0.004370653757715005,0.0014757936993446906,0.9941535525429404,FALSE POSITIVE,True
7719,10156064,K07290.01,5,FALSE POSITIVE,0.00018974802118154675,6.270162495506312e-05,0.9997475503538634,0.022427340576844573,0.0017601877587799153,0.9758124716643756,0.008276145314149922,0.0006799693099822822,0.9910438853758679,FALSE POSITIVE,True
7720,8555967,K07894.01,3,CANDIDATE,0.881000921313941,0.0005628360844394738,0.11843624260161945,0.7357584131007674,0.0100212258338731,0.2542203610653595,0.828185463781878,0.004002250538778976,0.16781228567934312,CANDIDATE,True
7721,11198723,K07417.01,4,FALSE POSITIVE,0.0002451552021969384,0.00029528914992228657,0.9994595556478808,0.030034468086951593,0.01010322406947253,0.9598623078435758,0.011077632614834998,0.003861810938849648,0.9850605564463154,FALSE POSITIVE,True
7722,11199725,K07418.01,3,FALSE POSITIVE,0.6136875613493918,0.001993820408942222,0.38431861824166597,0.5263329145352234,0.02073996393689329,0.4529271215278834,0.5819222352351487,0.0088105998736517,0.4092671648911995,CANDIDATE,False
7723,11200773,K07419.01,5,FALSE POSITIVE,0.002070352874561143,0.0008813805730237284,0.9970482665524152,0.023124206987241006,0.0027766594006246887,0.9740991336121343,0.00972629982462655,0.0015705728739695325,0.988703127301404,FALSE POSITIVE,True
7724,11228612,K07420.01,1,FALSE POSITIVE,6.37741025234556e-05,6.73620981512419e-05,0.9998688637993253,0.01621471618944146,0.01253891348708671,0.9712463703234718,0.005936843952311821,0.004602471694127776,0.9894606843535604,FALSE POSITIVE,True
7725,11232745,K07421.01,3,FALSE POSITIVE,0.003445363525705808,0.0009702083711302984,0.9955844281031639,0.07781565832554524,0.01777309594737736,0.9044112457270774,0.030489107089283787,0.007080349307947412,0.9624305436027688,FALSE POSITIVE,True
7726,11233911,K07422.01,3,FALSE POSITIVE,0.00041808374675011257,0.00020901127939960444,0.9993729049738503,0.011742855954974474,0.006341000337459385,0.9819161437075662,0.004536182731558972,0.0024388254823304338,0.9930249917861106,FALSE POSITIVE,True
7727,11234677,K07423.01,1,FALSE POSITIVE,0.0002057371278462194,0.0010785902310608657,0.9987156726410928,0.01392556587786095,0.009351450373492736,0.9767229837486463,0.005194765764215213,0.004086903010127001,0.9907183312256578,FALSE POSITIVE,True
7728,11235323,K07424.01,1,FALSE POSITIVE,5.913430041889262e-05,6.0261273905123346e-05,0.9998806044256761,0.014429408773254222,0.006276313322958247,0.9792942779037875,0.005284688654177195,0.0023206438371971686,0.9923946675086256,FALSE POSITIVE,True
7729,3765917,K04526.02,2,CANDIDATE,0.9948517274208701,0.0015755255882412256,0.0035727469908885495,0.9257139262008515,0.05377861908830946,0.020507454710839094,0.9697107087954089,0.020558468679175133,0.009730822525416022,CANDIDATE,True
7730,3547760,K04535.02,1,CANDIDATE,0.9412467073006978,0.0006693537029763878,0.05808393899632577,0.9098610900359995,0.020115070019053872,0.07002383994494663,0.9298337555680802,0.007740523272459112,0.062425721159460636,CANDIDATE,True
7731,8652360,K04562.02,5,FALSE POSITIVE,0.009292948786067,0.00024390436524090932,0.9904631468486921,0.056855083019145936,0.004430927816255349,0.9387139891645987,0.026588270325368434,0.0017664583474279786,0.9716452713272036,FALSE POSITIVE,True
7732,5476671,K04598.02,5,FALSE POSITIVE,0.0006502550041905151,3.7081416049091954e-05,0.9993126635797605,0.010530732313812532,0.002008651618223968,0.9874606160679635,0.004243155844053067,0.0007540160350217741,0.9950028281209251,FALSE POSITIVE,True
7733,11290515,K04716.02,3,CANDIDATE,0.9400530444810001,0.0001898640945985835,0.059757091424401276,0.859766051732425,0.004457487632290619,0.13577646063528442,0.9108577743906092,0.0017417271992138691,0.08740049841017697,CANDIDATE,True
7734,4919550,K04766.02,5,FALSE POSITIVE,0.9976816677700762,8.64792604280292e-05,0.00223185296949584,0.9577557449039187,0.015877774885037305,0.026366480211043947,0.9831631503642007,0.0058287685784677665,0.011008081057331516,CANDIDATE,False
7735,8216763,K04838.02,3,CANDIDATE,0.7396023545553305,0.032199748686917086,0.22819789675775243,0.671917687634788,0.06307588089295252,0.2650064314722595,0.714989748402406,0.04342743312547543,0.24158281847211863,CANDIDATE,True
7736,6767227,K04871.02,4,CANDIDATE,0.982175863856813,0.0007431228600591426,0.01708101328312788,0.8880512428229571,0.02726377656599704,0.08468498061104589,0.9479487289354109,0.010386996934945653,0.041664274129643526,CANDIDATE,True
7737,8094120,K04881.02,2,FALSE POSITIVE,0.003838909281198084,0.0006255607156612078,0.9955355300031408,0.07433317506774344,0.005455761482134383,0.9202110634501223,0.02947318774903276,0.002381997358015089,0.9681448148929521,FALSE POSITIVE,True
7738,3854496,K06368.01,5,CANDIDATE,0.9869099336998258,0.00014439382265687072,0.012945672477517293,0.9292208405765449,0.008917623604478852,0.0618615358189762,0.9659320816549963,0.003334659197864864,0.030733259147138717,CANDIDATE,True
7739,3858757,K06369.01,3,FALSE POSITIVE,0.08537330905723274,0.00039828816011931034,0.9142284027826478,0.3285262256518525,0.0050539431666721405,0.6664198311814754,0.1737925514552763,0.0020912536170476126,0.8241161949276761,FALSE POSITIVE,True
7740,3858767,K06370.01,5,FALSE POSITIVE,0.8786055674055387,0.003514377830699895,0.11788005476376139,0.8314857821764713,0.01470766175812062,0.15380655606540805,0.8614711000495142,0.007584662895216522,0.13094423705526928,CANDIDATE,False
7741,3858884,K06371.01,3,FALSE POSITIVE,0.0001823754715241192,0.0001434643815603435,0.9996741601469156,0.013352954618241845,0.0020601874021643324,0.9845868579795939,0.004971676979421475,0.000840454570870885,0.9941878684497076,FALSE POSITIVE,True
